filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
8,0.3575823903083801,0.0711498036980629,1655.9770707948626,2006.8955453624756,3361.048271242252,0.06643392119244391,-272.990234375,109.6178970336914,19.615541458129883,27.48796272277832,13.433650970458984,10.180402755737305,-3.746718645095825,9.202061653137207,-4.822820663452148,7.858977317810059,-0.4945189356803894,5.087853908538818,1.1930596828460693,0.4686965346336365,7.63203763961792,-1.7507456541061401,0.7177637815475464,4.3916096687316895,-4.446045398712158,-0.27065104246139526,8
8,0.37939774990081787,0.05259039252996445,1735.4667277460392,1888.760754227203,3321.234202665441,0.07723460477941177,-307.3967590332031,107.93968200683594,20.60036849975586,24.31123161315918,-0.37801554799079895,11.193933486938477,-2.186300754547119,5.866932392120361,-5.324110507965088,6.355548858642578,-0.33096179366111755,6.330431938171387,1.6716524362564087,-0.28567761182785034,7.891148567199707,-1.4235482215881348,-1.442003846168518,3.450960159301758,-3.1050586700439453,-0.263882040977478,8
8,0.39560824632644653,0.08168521523475647,1704.63471451979,1986.8242059278884,3421.87129153481,0.06897857630897583,-261.6015319824219,110.5411605834961,16.031333923339844,20.856830596923828,7.329549789428711,8.96590805053711,-4.495122909545898,9.232890129089355,-3.9866855144500732,8.072280883789062,-0.7461838126182556,5.825776100158691,0.5515044331550598,-1.6181414127349854,6.891869068145752,-1.1883357763290405,-1.4042164087295532,3.24851131439209,-3.0718772411346436,1.230154037475586,8
10,0.3406320810317993,0.04406873509287834,1830.7075397205474,2201.1816101512186,4046.4829388786766,0.06801630157271242,-324.2159423828125,103.91998291015625,6.011099338531494,26.886842727661133,-3.6043221950531006,12.187798500061035,-10.598613739013672,3.9406726360321045,1.2853106260299683,2.7390427589416504,9.220819473266602,0.31986212730407715,6.561923027038574,7.576344966888428,-3.388059139251709,4.415438652038574,0.5252995491027832,5.711951732635498,-9.653501510620117,7.661898612976074,10
10,0.33981624245643616,0.03786124661564827,1599.647161126375,2046.245310150397,3294.3721394682134,0.057889619098712444,-331.5580139160156,114.88818359375,11.655952453613281,29.518678665161133,0.2630355954170227,5.936941623687744,-6.928737640380859,4.737677097320557,0.44199615716934204,-1.3199235200881958,6.587429523468018,1.6786750555038452,3.3598546981811523,8.055200576782227,0.44787782430648804,2.5146515369415283,2.2608482837677,5.636342525482178,-8.714710235595703,7.270626068115234,10
10,0.36133402585983276,0.07275877147912979,1730.8134250278881,2154.368573697789,3708.9813019012236,0.059216906140734264,-300.96856689453125,96.64299774169922,14.123913764953613,24.188125610351562,-4.543609142303467,9.517021179199219,-4.302009582519531,3.8172192573547363,-2.654644250869751,0.062194183468818665,6.956986427307129,-2.5323972702026367,3.396411418914795,3.7007150650024414,2.1071462631225586,3.6896448135375977,-0.33383145928382874,5.142099857330322,-6.081786632537842,5.465452671051025,10
9,0.42481574416160583,0.020162595435976982,1619.2436421939542,2116.5803285037678,3449.7250416239754,0.05268634733606557,-337.0292663574219,119.8409652709961,-0.1392982304096222,25.631065368652344,1.6674251556396484,10.3518648147583,0.3106960952281952,5.25868034362793,-2.9896299839019775,8.685982704162598,-2.904680013656616,12.948752403259277,-1.2978997230529785,3.4422121047973633,-2.5437278747558594,3.3760628700256348,-4.332947254180908,7.112028121948242,-3.0675580501556396,3.5988614559173584,9
9,0.38482916355133057,0.015495763160288334,1326.6320733707691,2039.6867341476873,2726.72116742387,0.033947538064833006,-366.30322265625,131.75692749023438,5.1134467124938965,20.326406478881836,7.18812894821167,12.817523956298828,1.0580637454986572,10.75737476348877,1.1023234128952026,14.185575485229492,1.4565163850784302,14.972320556640625,-1.8149982690811157,7.098361968994141,0.775114119052887,7.07482385635376,-2.246830463409424,9.371053695678711,-3.1205391883850098,5.317989349365234,9
9,0.44946086406707764,0.014186554588377476,1386.5528866140487,2030.4833868413803,2840.0803163827186,0.035060652767319275,-375.8889465332031,129.86610412597656,-0.8107362389564514,18.7883358001709,2.500361442565918,8.748733520507812,-1.8065171241760254,12.029213905334473,3.4302170276641846,12.978900909423828,-1.6667629480361938,12.097309112548828,-1.8089097738265991,8.541123390197754,0.34046098589897156,5.528558731079102,-2.3025498390197754,9.622908592224121,-1.902002215385437,4.8206586837768555,9
